Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Video ID,Comment Text,Top-Level Comment ID
UgzJqxPecH4dcpqy2lt4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-15T19:51:07.363704+00:00,0,,4lW0RjHROOM,"{""text"":""Anthpo is back too, make videos together!""},{""text"":""\n""},{""text"":""They were really nice""},{""text"":""\n""},{""text"":""Doctor/Mom Caroline was nice too""}",
Ugw11JpiZWKTIQZVLep4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-15T19:49:45.150031+00:00,0,,4lW0RjHROOM,"{""text"":""Stooooopiidd Caroline!""},{""text"":""\n""},{""text"":""Welcome back, glad to have you around""}",
UgyUMJXHPliSDWLe6BF4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-15T19:24:45.129413+00:00,0,,Z7drTLdPmbo,"{""text"":""Welcome back, your videos were great. Don't do whatever the top comment says""},{""text"":""\n""},{""text"":""Also go make cool fun videos with Caroline Konstnar, they were really good, and stupid""}",
UgzKJzLrisLKsuJG2bd4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-15T17:42:07.995905+00:00,0,,NgLJXbi9C9U,"{""text"":""You said you did some research that revealed some hidden and unknown info. Why didn't you include it..""},{""text"":""\n""},{""text"":""If you don't have anything new to say, then don't make a video and waste people's time.""},{""text"":""\n""},{""text"":""The video doesn't become more informative if you repackage someone else's video and stick the Aevy name on it.""},{""text"":""\n""},{""text"":""This was the least useful and least interesting video I've seen from Aevy TV""}",
UgzLr6Dy19tfdYcYQ894AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-05-01T13:43:03.556731+00:00,0,,pOaQ4IZ6y00,"{""text"":""This video was unexpectedly hilarious, and informative. Hope lina khan watches it""}",
UgyWvM_nBf8pxC8TpYJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-04-23T10:47:19.70114+00:00,0,,nXEkxMT6RgQ,"{""text"":""Influence the world by being funny and philosophical and doing psychology stuff""},{""text"":""\n""},{""text"":""The 15 year old did it better than many professionals for some weird reason""}",
Ugy7Yg2vr5AIdrm3Rhl4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-03-25T20:10:43.459352+00:00,0,,RrYccYafAfw,"{""text"":""Cori’s guardian angel has a tough job""}",
Ugzmythh65De-4jgMv94AaABAg.A1KtvxBhW7iA1QJXUJ6pKa,UCVQm2V0CZdNH6k5Eszq6w0w,2024-03-25T20:09:25.48598+00:00,0,Ugzmythh65De-4jgMv94AaABAg,RrYccYafAfw,"{""text"":""And shinpads""}",Ugzmythh65De-4jgMv94AaABAg
Ugy0U3DHvarSaLDIjat4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-03-14T15:20:30.100314+00:00,0,,VmLDZncsaXY,"{""text"":""This was very useful 🙌🙌""}",
Ugy_YvESJqjcrXoYCgd4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-03-01T06:30:29.412907+00:00,0,,OonxWRmGtSo,"{""text"":""That was goood""}",
UgxZx3wT_wZeaB_7BBF4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-02-24T10:25:42.045554+00:00,0,,Ol0JmSn-MwA,"{""text"":""Fun!""}",
UgyLgjh3NhT28pGB58V4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-01-25T19:21:13.070303+00:00,0,,eM1ckvdIHDo,"{""text"":""In Bangalore, India it is Whitefield""}",
